score_id,date,country_code,currency,inflation_score,labor_score,growth_score,inflation_contributors,labor_contributors,growth_contributors,inflation_weight,labor_weight,growth_weight,mandate_type,cb_pressure_normalized,cb_strength_score,direction_score,strength_label,trend_label,confidence,categories_available,total_contributors,processed_at
2017,2023-03-29,CA,CAD,-3.056373,0.223579,0.200415,1,2,3,1.8000,0.7000,0.5000,inflation,-1.748253,-1.058001,-0.413943,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2018,2023-03-30,CA,CAD,-3.056373,0.223579,0.200415,1,2,3,1.8000,0.7000,0.5000,inflation,-1.748253,-1.033899,-0.413943,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2019,2023-03-31,CA,CAD,-3.056373,0.223579,0.511546,1,2,3,1.8000,0.7000,0.5000,inflation,-1.696398,-2.003462,-0.620998,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2020,2023-04-03,CA,CAD,-3.056373,0.223579,0.511546,1,2,3,1.8000,0.7000,0.5000,inflation,-1.696398,-1.452848,-0.620998,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2021,2023-04-04,CA,CAD,-3.056373,0.223579,0.511546,1,2,3,1.8000,0.7000,0.5000,inflation,-1.696398,-1.450603,-0.683902,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2022,2023-04-05,CA,CAD,-3.056373,0.223579,0.511546,1,2,3,1.8000,0.7000,0.5000,inflation,-1.696398,-1.253073,-0.683902,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2023,2023-04-06,CA,CAD,-3.056373,0.109680,0.793696,1,2,3,1.8000,0.7000,0.5000,inflation,-1.675949,-1.259305,-0.663453,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2024,2023-04-07,CA,CAD,-3.056373,0.109680,0.793696,1,2,3,1.8000,0.7000,0.5000,inflation,-1.675949,-1.435031,-0.663453,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2025,2023-04-12,CA,CAD,-3.056373,0.109680,0.793696,1,2,3,1.8000,0.7000,0.5000,inflation,-1.675949,-1.426011,-0.663453,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2026,2023-04-13,CA,CAD,-3.056373,0.109680,0.793696,1,2,3,1.8000,0.7000,0.5000,inflation,-1.675949,-1.439196,-0.663453,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2027,2023-04-14,CA,CAD,-3.056373,0.109680,0.793696,1,2,3,1.8000,0.7000,0.5000,inflation,-1.675949,-1.394357,-0.663453,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2028,2023-04-18,CA,CAD,-2.751292,0.109680,0.793696,1,2,3,1.8000,0.7000,0.5000,inflation,-1.492900,-1.263221,0.023343,weak,flat,high,3,6,2026-05-03T20:30:00.072964+00:00
2029,2023-04-19,CA,CAD,-2.751292,0.109680,0.793696,1,2,3,1.8000,0.7000,0.5000,inflation,-1.492900,-1.375444,0.023343,weak,flat,high,3,6,2026-05-03T20:30:00.072964+00:00
2030,2023-04-20,CA,CAD,-2.751292,0.109680,0.793696,1,2,3,1.8000,0.7000,0.5000,inflation,-1.492900,-1.312614,0.023343,weak,flat,high,3,6,2026-05-03T20:30:00.072964+00:00
2031,2023-04-21,CA,CAD,-2.751292,0.109680,0.423810,1,2,3,1.8000,0.7000,0.5000,inflation,-1.554548,-1.351816,-0.032022,weak,flat,high,3,6,2026-05-03T20:30:00.072964+00:00
2032,2023-04-25,CA,CAD,-2.751292,0.109680,0.423810,1,2,3,1.8000,0.7000,0.5000,inflation,-1.554548,-1.349707,-0.032022,weak,flat,high,3,6,2026-05-03T20:30:00.072964+00:00
2033,2023-04-26,CA,CAD,-2.751292,0.109680,0.423810,1,2,3,1.8000,0.7000,0.5000,inflation,-1.554548,-1.432614,-0.032022,weak,flat,high,3,6,2026-05-03T20:30:00.072964+00:00
2034,2023-04-27,CA,CAD,-2.751292,0.109680,0.423810,1,2,3,1.8000,0.7000,0.5000,inflation,-1.554548,-1.443532,-0.032022,weak,flat,high,3,6,2026-05-03T20:30:00.072964+00:00
2035,2023-04-28,CA,CAD,-2.751292,0.109680,-0.102426,1,2,3,1.8000,0.7000,0.5000,inflation,-1.642254,-1.550702,-0.077532,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2036,2023-05-01,CA,CAD,-2.751292,0.109680,-0.102426,1,2,3,1.8000,0.7000,0.5000,inflation,-1.642254,-1.587001,-0.077532,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2037,2023-05-02,CA,CAD,-2.751292,0.109680,-0.102426,1,2,3,1.8000,0.7000,0.5000,inflation,-1.642254,-1.615524,0.199617,weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2038,2023-05-03,CA,CAD,-2.751292,0.109680,-0.102426,1,2,3,1.8000,0.7000,0.5000,inflation,-1.642254,-1.625061,0.199617,weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2039,2023-05-04,CA,CAD,-2.751292,0.109680,-0.220988,1,2,3,1.8000,0.7000,0.5000,inflation,-1.662015,-1.640046,0.179856,weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2040,2023-05-05,CA,CAD,-2.751292,0.117595,-0.220988,1,2,3,1.8000,0.7000,0.5000,inflation,-1.660168,-1.633651,0.181703,weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2041,2023-05-08,CA,CAD,-2.751292,0.117595,-0.220988,1,2,3,1.8000,0.7000,0.5000,inflation,-1.660168,-1.633137,0.181703,weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2042,2023-05-09,CA,CAD,-2.751292,0.117595,-0.220988,1,2,3,1.8000,0.7000,0.5000,inflation,-1.660168,-1.626974,0.112746,weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2043,2023-05-10,CA,CAD,-2.751292,0.117595,-0.220988,1,2,3,1.8000,0.7000,0.5000,inflation,-1.660168,-1.659617,0.112746,weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2044,2023-05-12,CA,CAD,-2.751292,0.117595,-0.220988,1,2,3,1.8000,0.7000,0.5000,inflation,-1.660168,-1.632174,0.112746,weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2045,2023-05-15,CA,CAD,-2.751292,0.117595,-0.220988,1,2,3,1.8000,0.7000,0.5000,inflation,-1.660168,-1.415381,0.088085,weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2046,2023-05-16,CA,CAD,-1.330276,0.117595,-0.220988,1,2,3,1.8000,0.7000,0.5000,inflation,-0.807558,-0.439822,0.940695,mild_weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2047,2023-05-17,CA,CAD,-1.330276,0.117595,-0.220988,1,2,3,1.8000,0.7000,0.5000,inflation,-0.807558,-0.405662,0.940695,mild_weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2048,2023-05-18,CA,CAD,-1.330276,0.117595,-0.220988,1,2,3,1.8000,0.7000,0.5000,inflation,-0.807558,-0.350641,0.940695,mild_weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2049,2023-05-19,CA,CAD,-1.330276,0.117595,-0.506455,1,2,3,1.8000,0.7000,0.5000,inflation,-0.855136,-0.430725,0.841262,mild_weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2050,2023-05-22,CA,CAD,-1.330276,0.117595,-0.506455,1,2,3,1.8000,0.7000,0.5000,inflation,-0.855136,-0.406704,0.841262,mild_weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2051,2023-05-23,CA,CAD,-1.330276,0.117595,-0.506455,1,2,3,1.8000,0.7000,0.5000,inflation,-0.855136,-0.424024,0.841262,mild_weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2052,2023-05-24,CA,CAD,-1.330276,0.117595,-0.506455,1,2,3,1.8000,0.7000,0.5000,inflation,-0.855136,-0.135741,0.841262,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2053,2023-05-25,CA,CAD,-1.330276,0.117595,-0.506455,1,2,3,1.8000,0.7000,0.5000,inflation,-0.855136,-0.114513,0.820813,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2054,2023-05-26,CA,CAD,-1.330276,0.117595,-0.506455,1,2,3,1.8000,0.7000,0.5000,inflation,-0.855136,-0.231422,0.820813,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2055,2023-05-29,CA,CAD,-1.330276,0.117595,-0.506455,1,2,3,1.8000,0.7000,0.5000,inflation,-0.855136,-0.281668,0.820813,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2056,2023-05-30,CA,CAD,-1.330276,0.117595,-0.506455,1,2,3,1.8000,0.7000,0.5000,inflation,-0.855136,-0.257020,0.820813,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2057,2023-05-31,CA,CAD,-1.330276,0.117595,-0.287190,1,2,3,1.8000,0.7000,0.5000,inflation,-0.818592,-0.234063,0.857357,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2058,2023-06-01,CA,CAD,-1.330276,0.117595,-0.287190,1,2,3,1.8000,0.7000,0.5000,inflation,-0.818592,0.066726,0.674308,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2059,2023-06-02,CA,CAD,-1.330276,0.117595,-0.287190,1,2,3,1.8000,0.7000,0.5000,inflation,-0.818592,-0.005337,0.674308,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2060,2023-06-04,CA,CAD,-1.330276,0.117595,-0.287190,1,2,3,1.8000,0.7000,0.5000,inflation,-0.818592,-0.006505,0.674308,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2061,2023-06-05,CA,CAD,-1.330276,0.117595,-0.287190,1,2,3,1.8000,0.7000,0.5000,inflation,-0.818592,0.043935,0.735956,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2062,2023-06-06,CA,CAD,-1.330276,0.117595,-0.427045,1,2,3,1.8000,0.7000,0.5000,inflation,-0.841901,0.025229,0.712647,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2063,2023-06-07,CA,CAD,-1.330276,0.117595,-0.427045,1,2,3,1.8000,0.7000,0.5000,inflation,-0.841901,0.002637,0.712647,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2064,2023-06-08,CA,CAD,-1.330276,0.117595,-0.427045,1,2,3,1.8000,0.7000,0.5000,inflation,-0.841901,0.019126,0.712647,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2065,2023-06-09,CA,CAD,-1.330276,-0.148923,-0.427045,1,2,3,1.8000,0.7000,0.5000,inflation,-0.904089,-0.029585,0.738165,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2066,2023-06-13,CA,CAD,-1.330276,-0.148923,-0.427045,1,2,3,1.8000,0.7000,0.5000,inflation,-0.904089,-0.084600,0.738165,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2067,2023-06-14,CA,CAD,-1.330276,-0.148923,-0.427045,1,2,3,1.8000,0.7000,0.5000,inflation,-0.904089,-0.097672,0.738165,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2068,2023-06-15,CA,CAD,-1.330276,-0.148923,-0.427045,1,2,3,1.8000,0.7000,0.5000,inflation,-0.904089,-0.167139,0.738165,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2069,2023-06-16,CA,CAD,-1.330276,-0.148923,-0.427045,1,2,3,1.8000,0.7000,0.5000,inflation,-0.904089,-0.439215,0.757926,mild_weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2070,2023-06-20,CA,CAD,-1.330276,-0.148923,-0.427045,1,2,3,1.8000,0.7000,0.5000,inflation,-0.904089,-0.438400,0.756079,mild_weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2071,2023-06-21,CA,CAD,-1.330276,-0.148923,0.173667,1,2,3,1.8000,0.7000,0.5000,inflation,-0.803970,-0.568849,0.856198,mild_weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2072,2023-06-22,CA,CAD,-1.330276,-0.148923,0.173667,1,2,3,1.8000,0.7000,0.5000,inflation,-0.803970,-0.554104,0.856198,mild_weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2073,2023-06-23,CA,CAD,-1.330276,-0.148923,0.173667,1,2,3,1.8000,0.7000,0.5000,inflation,-0.803970,-0.527021,0.856198,mild_weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2074,2023-06-27,CA,CAD,-2.051559,-0.148923,0.173667,1,2,3,1.8000,0.7000,0.5000,inflation,-1.236740,-0.955948,0.423428,mild_weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2075,2023-06-28,CA,CAD,-2.051559,-0.148923,0.173667,1,2,3,1.8000,0.7000,0.5000,inflation,-1.236740,-0.952250,0.423428,mild_weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2076,2023-06-29,CA,CAD,-2.051559,-0.148923,0.173667,1,2,3,1.8000,0.7000,0.5000,inflation,-1.236740,-0.915018,-0.429182,mild_weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2077,2023-06-30,CA,CAD,-2.051559,-0.148923,0.664734,1,2,3,1.8000,0.7000,0.5000,inflation,-1.154895,-0.890147,-0.347337,mild_weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2078,2023-07-03,CA,CAD,-2.051559,-0.148923,0.664734,1,2,3,1.8000,0.7000,0.5000,inflation,-1.154895,-0.887694,-0.347337,mild_weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2079,2023-07-04,CA,CAD,-2.051559,-0.148923,0.664734,1,2,3,1.8000,0.7000,0.5000,inflation,-1.154895,-0.894424,-0.299759,mild_weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2080,2023-07-05,CA,CAD,-2.051559,-0.148923,0.664734,1,2,3,1.8000,0.7000,0.5000,inflation,-1.154895,-0.890579,-0.299759,mild_weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2081,2023-07-07,CA,CAD,-2.051559,-2.326570,0.056789,1,2,3,1.8000,0.7000,0.5000,inflation,-1.764337,-1.231434,-0.909201,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2082,2023-07-11,CA,CAD,-2.051559,-2.326570,0.056789,1,2,3,1.8000,0.7000,0.5000,inflation,-1.764337,-1.234243,-0.909201,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2083,2023-07-13,CA,CAD,-2.051559,-2.326570,0.056789,1,2,3,1.8000,0.7000,0.5000,inflation,-1.764337,-1.233189,-0.909201,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2084,2023-07-14,CA,CAD,-2.051559,-2.326570,0.056789,1,2,3,1.8000,0.7000,0.5000,inflation,-1.764337,-1.364558,-0.909201,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2085,2023-07-18,CA,CAD,-1.936306,-2.326570,0.056789,1,2,3,1.8000,0.7000,0.5000,inflation,-1.695185,-1.158847,-0.840049,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2086,2023-07-19,CA,CAD,-1.936306,-2.326570,0.056789,1,2,3,1.8000,0.7000,0.5000,inflation,-1.695185,-1.303432,-0.840049,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2087,2023-07-20,CA,CAD,-1.936306,-2.326570,0.056789,1,2,3,1.8000,0.7000,0.5000,inflation,-1.695185,-1.311832,-0.876593,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2088,2023-07-21,CA,CAD,-1.936306,-2.326570,-0.127267,1,2,3,1.8000,0.7000,0.5000,inflation,-1.725861,-1.339199,-0.907269,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2089,2023-07-23,CA,CAD,-1.936306,-2.326570,-0.127267,1,2,3,1.8000,0.7000,0.5000,inflation,-1.725861,-1.346564,-0.907269,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2090,2023-07-24,CA,CAD,-1.936306,-2.326570,-0.127267,1,2,3,1.8000,0.7000,0.5000,inflation,-1.725861,-1.345568,-0.907269,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2091,2023-07-26,CA,CAD,-1.936306,-2.326570,-0.127267,1,2,3,1.8000,0.7000,0.5000,inflation,-1.725861,-1.373125,-0.907269,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2092,2023-07-27,CA,CAD,-1.936306,-2.326570,-0.127267,1,2,3,1.8000,0.7000,0.5000,inflation,-1.725861,-1.392221,-0.883960,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2093,2023-07-28,CA,CAD,-1.936306,-2.326570,-1.562243,1,2,3,1.8000,0.7000,0.5000,inflation,-1.965024,-1.720520,-1.123123,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2094,2023-07-30,CA,CAD,-1.936306,-2.326570,-1.562243,1,2,3,1.8000,0.7000,0.5000,inflation,-1.965024,-1.696338,-1.123123,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2095,2023-07-31,CA,CAD,-1.936306,-2.326570,-1.562243,1,2,3,1.8000,0.7000,0.5000,inflation,-1.965024,-1.671026,-1.060935,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2096,2023-08-01,CA,CAD,-1.936306,-2.326570,-1.562243,1,2,3,1.8000,0.7000,0.5000,inflation,-1.965024,-1.527377,-1.060935,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2097,2023-08-02,CA,CAD,-1.936306,-2.326570,-1.562243,1,2,3,1.8000,0.7000,0.5000,inflation,-1.965024,-1.540770,-1.060935,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2098,2023-08-03,CA,CAD,-1.936306,-2.326570,-1.562243,1,2,3,1.8000,0.7000,0.5000,inflation,-1.965024,-1.691346,-1.060935,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2099,2023-08-04,CA,CAD,-1.936306,-1.752662,-1.536858,1,2,3,1.8000,0.7000,0.5000,inflation,-1.826881,-1.602001,-0.922792,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2100,2023-08-07,CA,CAD,-1.936306,-1.752662,-1.536858,1,2,3,1.8000,0.7000,0.5000,inflation,-1.826881,-1.593972,-0.922792,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2101,2023-08-11,CA,CAD,-1.936306,-1.752662,-1.536858,1,2,3,1.8000,0.7000,0.5000,inflation,-1.826881,-1.609497,-1.022911,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2102,2023-08-14,CA,CAD,-1.936306,-1.752662,-1.536858,1,2,3,1.8000,0.7000,0.5000,inflation,-1.826881,-1.590840,-1.022911,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2103,2023-08-15,CA,CAD,-0.771035,-1.752662,-1.536858,1,2,3,1.8000,0.7000,0.5000,inflation,-1.127718,-1.021712,-0.323748,weak,weakening,high,3,6,2026-05-03T20:30:00.072964+00:00
2104,2023-08-16,CA,CAD,-0.771035,-1.752662,-1.536858,1,2,3,1.8000,0.7000,0.5000,inflation,-1.127718,-1.003393,0.109022,weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2105,2023-08-17,CA,CAD,-0.771035,-1.752662,-1.536858,1,2,3,1.8000,0.7000,0.5000,inflation,-1.127718,-0.806639,0.109022,mild_weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2106,2023-08-18,CA,CAD,-0.771035,-1.752662,-1.536858,1,2,3,1.8000,0.7000,0.5000,inflation,-1.127718,-0.786579,0.109022,mild_weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2107,2023-08-20,CA,CAD,-0.771035,-1.752662,-1.536858,1,2,3,1.8000,0.7000,0.5000,inflation,-1.127718,-0.743005,0.027177,mild_weak,flat,high,3,6,2026-05-03T20:30:00.072964+00:00
2108,2023-08-22,CA,CAD,-0.771035,-1.752662,-1.536858,1,2,3,1.8000,0.7000,0.5000,inflation,-1.127718,-0.739907,0.027177,mild_weak,flat,high,3,6,2026-05-03T20:30:00.072964+00:00
2109,2023-08-23,CA,CAD,-0.771035,-1.752662,-1.542912,1,2,3,1.8000,0.7000,0.5000,inflation,-1.128727,-0.741955,0.026168,mild_weak,flat,high,3,6,2026-05-03T20:30:00.072964+00:00
2110,2023-08-24,CA,CAD,-0.771035,-1.752662,-1.542912,1,2,3,1.8000,0.7000,0.5000,inflation,-1.128727,-0.741389,0.026168,mild_weak,flat,high,3,6,2026-05-03T20:30:00.072964+00:00
2111,2023-08-28,CA,CAD,-0.771035,-1.752662,-1.542912,1,2,3,1.8000,0.7000,0.5000,inflation,-1.128727,-0.789203,0.635610,mild_weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2112,2023-08-30,CA,CAD,-0.771035,-1.752662,-1.542912,1,2,3,1.8000,0.7000,0.5000,inflation,-1.128727,-0.827963,0.635610,mild_weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2113,2023-08-31,CA,CAD,-0.771035,-1.752662,-1.542912,1,2,3,1.8000,0.7000,0.5000,inflation,-1.128727,-0.711074,0.635610,mild_weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2114,2023-09-01,CA,CAD,-0.771035,-1.752662,-1.173283,1,2,3,1.8000,0.7000,0.5000,inflation,-1.067123,-0.673957,0.697214,mild_weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2115,2023-09-04,CA,CAD,-0.771035,-1.752662,-1.173283,1,2,3,1.8000,0.7000,0.5000,inflation,-1.067123,-0.597047,0.628062,mild_weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2116,2023-09-05,CA,CAD,-0.771035,-1.752662,-1.173283,1,2,3,1.8000,0.7000,0.5000,inflation,-1.067123,-0.603145,0.628062,mild_weak,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2117,2023-09-07,CA,CAD,-0.771035,-1.752662,-0.632843,1,2,3,1.8000,0.7000,0.5000,inflation,-0.977049,-0.343725,0.718136,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2118,2023-09-08,CA,CAD,-0.771035,-0.524555,-0.632843,1,2,3,1.8000,0.7000,0.5000,inflation,-0.690491,0.199869,1.035370,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2119,2023-09-12,CA,CAD,-0.771035,-0.524555,-0.632843,1,2,3,1.8000,0.7000,0.5000,inflation,-0.690491,0.221905,1.035370,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2120,2023-09-13,CA,CAD,-0.771035,-0.524555,-0.632843,1,2,3,1.8000,0.7000,0.5000,inflation,-0.690491,0.321939,1.035370,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2121,2023-09-14,CA,CAD,-0.771035,-0.524555,-0.632843,1,2,3,1.8000,0.7000,0.5000,inflation,-0.690491,0.159059,1.035370,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2122,2023-09-19,CA,CAD,0.523446,-0.524555,-0.632843,1,2,3,1.8000,0.7000,0.5000,inflation,0.086198,1.343590,1.812059,strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2123,2023-09-20,CA,CAD,0.523446,-0.524555,-0.632843,1,2,3,1.8000,0.7000,0.5000,inflation,0.086198,1.335570,2.051222,strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2124,2023-09-21,CA,CAD,0.523446,-0.524555,-0.632843,1,2,3,1.8000,0.7000,0.5000,inflation,0.086198,1.283140,2.051222,strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2125,2023-09-22,CA,CAD,0.523446,-0.524555,-0.552050,1,2,3,1.8000,0.7000,0.5000,inflation,0.099663,1.420420,2.064687,strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2126,2023-09-27,CA,CAD,0.523446,-0.524555,-0.552050,1,2,3,1.8000,0.7000,0.5000,inflation,0.099663,1.347106,2.064687,strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2127,2023-09-28,CA,CAD,0.523446,-0.524555,-0.552050,1,2,3,1.8000,0.7000,0.5000,inflation,0.099663,1.309103,2.064687,strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2128,2023-09-29,CA,CAD,0.523446,-0.524555,0.066084,1,2,3,1.8000,0.7000,0.5000,inflation,0.202685,0.802438,2.167709,mild_strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2129,2023-10-02,CA,CAD,0.523446,-0.524555,0.066084,1,2,3,1.8000,0.7000,0.5000,inflation,0.202685,0.906400,2.029566,mild_strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2130,2023-10-03,CA,CAD,0.523446,-0.524555,0.066084,1,2,3,1.8000,0.7000,0.5000,inflation,0.202685,0.879894,2.029566,mild_strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2131,2023-10-04,CA,CAD,0.523446,-0.524555,0.066084,1,2,3,1.8000,0.7000,0.5000,inflation,0.202685,0.841851,2.029566,mild_strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2132,2023-10-05,CA,CAD,0.523446,-0.524555,0.123243,1,2,3,1.8000,0.7000,0.5000,inflation,0.212212,0.844744,2.039093,mild_strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2133,2023-10-06,CA,CAD,0.523446,-0.016112,0.123243,1,2,3,1.8000,0.7000,0.5000,inflation,0.330849,0.991372,1.458567,mild_strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2134,2023-10-12,CA,CAD,0.523446,-0.016112,0.123243,1,2,3,1.8000,0.7000,0.5000,inflation,0.330849,0.983530,1.458567,mild_strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2135,2023-10-13,CA,CAD,0.523446,-0.016112,0.123243,1,2,3,1.8000,0.7000,0.5000,inflation,0.330849,0.985827,1.458567,mild_strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2136,2023-10-16,CA,CAD,0.523446,-0.016112,0.123243,1,2,3,1.8000,0.7000,0.5000,inflation,0.330849,0.914446,1.458567,mild_strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2137,2023-10-17,CA,CAD,0.351382,-0.016112,0.123243,1,2,3,1.8000,0.7000,0.5000,inflation,0.227610,0.883599,1.355328,mild_strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2138,2023-10-18,CA,CAD,0.351382,-0.016112,0.123243,1,2,3,1.8000,0.7000,0.5000,inflation,0.227610,0.859736,1.355328,mild_strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2139,2023-10-19,CA,CAD,0.351382,-0.016112,0.123243,1,2,3,1.8000,0.7000,0.5000,inflation,0.227610,0.888066,1.356337,mild_strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2140,2023-10-20,CA,CAD,0.351382,-0.016112,0.031001,1,2,3,1.8000,0.7000,0.5000,inflation,0.212237,0.890206,1.340964,mild_strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2141,2023-10-23,CA,CAD,0.351382,-0.016112,0.031001,1,2,3,1.8000,0.7000,0.5000,inflation,0.212237,0.941572,1.340964,mild_strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
2142,2023-10-24,CA,CAD,0.351382,-0.016112,0.031001,1,2,3,1.8000,0.7000,0.5000,inflation,0.212237,1.001994,1.340964,strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
