target_row_id,source_release_id,indicator_id,country_code,currency_code,headline_target_type,indicator_key,indicator_name,reference_period_start,release_timestamp_utc,actual_value,prior_actual_value,direction_target,direction_label,momentum_value,prior_momentum_value,acceleration_target,acceleration_label,binary_up_target,target_quality_flags,processed_at
628,15597,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2024-05-01,2024-05-31T09:00:00+00:00,2.600000,2.400000,1,up,0.200000,0.000000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
629,15526,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2024-05-01,2024-06-18T09:00:00+00:00,2.600000,2.600000,0,flat,-0.200000,0.200000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
630,16723,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2024-06-01,2024-07-02T09:00:00+00:00,2.500000,2.600000,-1,down,-0.100000,-0.200000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
631,16679,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2024-06-01,2024-07-17T09:00:00+00:00,2.500000,2.500000,0,flat,0.100000,-0.100000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
632,16615,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2024-07-01,2024-07-31T09:00:00+00:00,2.600000,2.500000,1,up,0.100000,0.100000,0,flat,1,[],2026-04-24T07:51:03.322738+00:00
633,16585,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2024-07-01,2024-08-20T09:00:00+00:00,2.600000,2.600000,0,flat,-0.100000,0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
634,16548,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2024-08-01,2024-08-30T09:00:00+00:00,2.200000,2.600000,-1,down,-0.400000,-0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
635,16481,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2024-08-01,2024-09-18T09:00:00+00:00,2.200000,2.200000,0,flat,0.400000,-0.400000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
636,16426,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2024-09-01,2024-10-01T09:00:00+00:00,1.800000,2.200000,-1,down,-0.400000,0.400000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
637,16377,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2024-09-01,2024-10-17T09:00:00+00:00,1.700000,1.800000,-1,down,0.300000,-0.400000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
638,16308,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2024-10-01,2024-10-31T10:00:00+00:00,2.000000,1.700000,1,up,0.400000,0.300000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
639,16233,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2024-10-01,2024-11-19T10:00:00+00:00,2.000000,2.000000,0,flat,-0.300000,0.400000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
640,16175,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2024-11-01,2024-11-29T10:00:00+00:00,2.300000,2.000000,1,up,0.300000,-0.300000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
641,16103,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2024-11-01,2024-12-18T10:00:00+00:00,2.200000,2.300000,-1,down,-0.400000,0.300000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
642,17442,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2024-12-01,2025-01-07T10:00:00+00:00,2.400000,2.200000,1,up,0.300000,-0.400000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
643,17406,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2024-12-01,2025-01-17T10:00:00+00:00,2.400000,2.400000,0,flat,-0.200000,0.300000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
644,17336,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2025-01-01,2025-02-03T10:00:00+00:00,2.500000,2.400000,1,up,0.100000,-0.200000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
645,17269,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2025-01-01,2025-02-24T10:00:00+00:00,2.500000,2.500000,0,flat,-0.100000,0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
646,17242,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2025-02-01,2025-03-03T10:00:00+00:00,2.400000,2.500000,-1,down,-0.100000,-0.100000,0,flat,0,[],2026-04-24T07:51:03.322738+00:00
647,17174,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2025-02-01,2025-03-19T10:00:00+00:00,2.300000,2.400000,-1,down,0.000000,-0.100000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
648,17106,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2025-03-01,2025-04-01T09:00:00+00:00,2.200000,2.300000,-1,down,0.000000,0.000000,0,flat,0,[],2026-04-24T07:51:03.322738+00:00
649,17042,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2025-03-01,2025-04-16T09:00:00+00:00,2.200000,2.200000,0,flat,0.100000,0.000000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
650,16973,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2025-04-01,2025-05-02T09:00:00+00:00,2.200000,2.200000,0,flat,0.000000,0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
651,16926,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2025-04-01,2025-05-19T09:00:00+00:00,2.200000,2.200000,0,flat,0.000000,0.000000,0,flat,0,[],2026-04-24T07:51:03.322738+00:00
652,16866,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2025-05-01,2025-06-03T09:00:00+00:00,1.900000,2.200000,-1,down,-0.300000,0.000000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
653,16802,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2025-05-01,2025-06-18T09:00:00+00:00,1.900000,1.900000,0,flat,0.300000,-0.300000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
654,18127,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2025-06-01,2025-07-01T09:00:00+00:00,2.000000,1.900000,1,up,0.100000,0.300000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
655,18072,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2025-06-01,2025-07-17T09:00:00+00:00,2.000000,2.000000,0,flat,-0.100000,0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
656,18020,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2025-07-01,2025-08-01T09:00:00+00:00,2.000000,2.000000,0,flat,0.000000,-0.100000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
657,17976,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2025-07-01,2025-08-20T09:00:00+00:00,2.000000,2.000000,0,flat,0.000000,0.000000,0,flat,0,[],2026-04-24T07:51:03.322738+00:00
658,17934,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2025-08-01,2025-09-02T09:00:00+00:00,2.100000,2.000000,1,up,0.100000,0.000000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
659,17878,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2025-08-01,2025-09-17T09:00:00+00:00,2.000000,2.100000,-1,down,-0.200000,0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
660,17806,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2025-09-01,2025-10-01T09:00:00+00:00,2.200000,2.000000,1,up,0.300000,-0.200000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
661,17747,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2025-09-01,2025-10-17T09:00:00+00:00,2.200000,2.200000,0,flat,-0.200000,0.300000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
662,17682,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2025-10-01,2025-10-31T10:00:00+00:00,2.100000,2.200000,-1,down,-0.100000,-0.200000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
663,17607,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2025-10-01,2025-11-19T10:00:00+00:00,2.100000,2.100000,0,flat,0.100000,-0.100000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
664,17543,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2025-11-01,2025-12-02T10:00:00+00:00,2.200000,2.100000,1,up,0.100000,0.100000,0,flat,1,[],2026-04-24T07:51:03.322738+00:00
665,18188,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2025-12-01,2026-01-07T10:00:00+00:00,2.000000,2.200000,-1,down,-0.300000,0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
666,18146,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2025-12-01,2026-01-19T10:00:00+00:00,1.900000,2.000000,-1,down,0.100000,-0.300000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
667,844,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2026-01-01,2026-02-04T10:00:00+00:00,1.700000,1.900000,-1,down,-0.100000,0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
668,760,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2026-02-01,2026-03-03T10:00:00+00:00,1.900000,1.700000,1,up,0.400000,-0.100000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
669,633,88,EU,EUR,CPI,cpi_headline_yoy,Headline HICP (YoY),2026-03-01,2026-04-16T09:00:00+00:00,2.600000,1.900000,1,up,0.500000,0.400000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
670,12555,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2019-11-01,2020-01-09T10:00:00+00:00,7.500000,,,,,,,,,"[""direction_target_short_history"", ""acceleration_target_short_history""]",2026-04-24T07:51:03.322738+00:00
671,12519,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2019-12-01,2020-01-30T10:00:00+00:00,7.400000,7.500000,-1,down,,,,,0,"[""acceleration_target_short_history""]",2026-04-24T07:51:03.322738+00:00
672,12448,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2020-01-01,2020-03-03T10:00:00+00:00,7.400000,7.400000,0,flat,0.100000,,,,0,"[""acceleration_target_short_history""]",2026-04-24T07:51:03.322738+00:00
673,12394,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2020-02-01,2020-04-01T09:00:00+00:00,7.300000,7.400000,-1,down,-0.100000,0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
674,12354,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2020-03-01,2020-04-30T09:00:00+00:00,7.400000,7.300000,1,up,0.200000,-0.100000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
675,12285,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2020-04-01,2020-06-03T09:00:00+00:00,7.300000,7.400000,-1,down,-0.200000,0.200000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
676,12955,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2020-05-01,2020-07-02T09:00:00+00:00,7.400000,7.300000,1,up,0.200000,-0.200000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
677,12906,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2020-06-01,2020-07-30T09:00:00+00:00,7.800000,7.400000,1,up,0.300000,0.200000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
678,12853,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2020-07-01,2020-09-01T09:00:00+00:00,7.900000,7.800000,1,up,-0.300000,0.300000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
679,12781,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2020-08-01,2020-10-01T09:00:00+00:00,8.100000,7.900000,1,up,0.100000,-0.300000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
680,12709,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2020-09-01,2020-10-30T10:00:00+00:00,8.300000,8.100000,1,up,0.000000,0.100000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
681,12620,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2020-10-01,2020-12-02T10:00:00+00:00,8.400000,8.300000,1,up,-0.100000,0.000000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
682,13287,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2020-11-01,2021-01-08T10:00:00+00:00,8.300000,8.400000,-1,down,-0.200000,-0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
683,13249,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2020-12-01,2021-02-01T10:00:00+00:00,8.300000,8.300000,0,flat,0.100000,-0.200000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
684,13174,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2021-01-01,2021-03-04T10:00:00+00:00,8.100000,8.300000,-1,down,-0.200000,0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
685,13120,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2021-02-01,2021-04-06T09:00:00+00:00,8.300000,8.100000,1,up,0.400000,-0.200000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
686,13076,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2021-03-01,2021-04-30T09:00:00+00:00,8.100000,8.300000,-1,down,-0.400000,0.400000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
687,13016,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2021-04-01,2021-06-01T09:00:00+00:00,8.000000,8.100000,-1,down,0.100000,-0.400000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
688,13661,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2021-05-01,2021-07-01T09:00:00+00:00,7.900000,8.000000,-1,down,0.000000,0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
689,13618,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2021-06-01,2021-07-30T09:00:00+00:00,7.700000,7.900000,-1,down,-0.100000,0.000000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
690,13578,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2021-07-01,2021-09-01T09:00:00+00:00,7.600000,7.700000,-1,down,0.100000,-0.100000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
691,13515,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2021-08-01,2021-09-30T09:00:00+00:00,7.500000,7.600000,-1,down,0.000000,0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
692,13444,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2021-09-01,2021-11-03T10:00:00+00:00,7.400000,7.500000,-1,down,0.000000,0.000000,0,flat,0,[],2026-04-24T07:51:03.322738+00:00
693,13357,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2021-10-01,2021-12-02T10:00:00+00:00,7.300000,7.400000,-1,down,0.000000,0.000000,0,flat,0,[],2026-04-24T07:51:03.322738+00:00
694,14098,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2021-11-01,2022-01-10T10:00:00+00:00,7.200000,7.300000,-1,down,0.000000,0.000000,0,flat,0,[],2026-04-24T07:51:03.322738+00:00
695,14055,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2021-12-01,2022-02-01T10:00:00+00:00,7.000000,7.200000,-1,down,-0.100000,0.000000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
696,13974,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2022-01-01,2022-03-03T10:00:00+00:00,6.800000,7.000000,-1,down,0.000000,-0.100000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
697,13900,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2022-02-01,2022-03-31T09:00:00+00:00,6.800000,6.800000,0,flat,0.200000,0.000000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
698,13826,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2022-03-01,2022-05-03T09:00:00+00:00,6.800000,6.800000,0,flat,0.000000,0.200000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
699,13757,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2022-04-01,2022-06-01T09:00:00+00:00,6.800000,6.800000,0,flat,0.000000,0.000000,0,flat,0,[],2026-04-24T07:51:03.322738+00:00
700,13666,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2022-05-01,2022-06-30T09:00:00+00:00,6.600000,6.800000,-1,down,-0.200000,0.000000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
701,14480,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2022-06-01,2022-08-01T09:00:00+00:00,6.600000,6.600000,0,flat,0.200000,-0.200000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
702,14434,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2022-07-01,2022-09-01T09:00:00+00:00,6.600000,6.600000,0,flat,0.000000,0.200000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
703,14336,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2022-08-01,2022-09-30T09:00:00+00:00,6.600000,6.600000,0,flat,0.000000,0.000000,0,flat,0,[],2026-04-24T07:51:03.322738+00:00
704,14259,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2022-09-01,2022-11-03T10:00:00+00:00,6.600000,6.600000,0,flat,0.000000,0.000000,0,flat,0,[],2026-04-24T07:51:03.322738+00:00
705,14177,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2022-10-01,2022-12-01T10:00:00+00:00,6.500000,6.600000,-1,down,-0.100000,0.000000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
706,15003,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2022-11-01,2023-01-09T10:00:00+00:00,6.500000,6.500000,0,flat,0.100000,-0.100000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
707,14954,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2022-12-01,2023-02-01T10:00:00+00:00,6.600000,6.500000,1,up,0.100000,0.100000,0,flat,1,[],2026-04-24T07:51:03.322738+00:00
708,14883,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2023-01-01,2023-03-02T10:00:00+00:00,6.700000,6.600000,1,up,0.000000,0.100000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
709,14800,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2023-02-01,2023-03-31T09:00:00+00:00,6.600000,6.700000,-1,down,-0.200000,0.000000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
710,14723,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2023-03-01,2023-05-03T09:00:00+00:00,6.500000,6.600000,-1,down,0.000000,-0.200000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
711,14643,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2023-04-01,2023-06-01T09:00:00+00:00,6.500000,6.500000,0,flat,0.100000,0.000000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
712,14542,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2023-05-01,2023-06-30T09:00:00+00:00,6.500000,6.500000,0,flat,0.000000,0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
713,15409,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2023-06-01,2023-08-01T09:00:00+00:00,6.400000,6.500000,-1,down,-0.100000,0.000000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
714,15364,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2023-07-01,2023-08-31T09:00:00+00:00,6.400000,6.400000,0,flat,0.100000,-0.100000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
715,15261,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2023-08-01,2023-10-02T09:00:00+00:00,6.400000,6.400000,0,flat,0.000000,0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
716,15173,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2023-09-01,2023-11-03T10:00:00+00:00,6.500000,6.400000,1,up,0.100000,0.000000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
717,15086,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2023-10-01,2023-11-30T10:00:00+00:00,6.500000,6.500000,0,flat,-0.100000,0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
718,16061,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2023-11-01,2024-01-09T10:00:00+00:00,6.400000,6.500000,-1,down,-0.100000,-0.100000,0,flat,0,[],2026-04-24T07:51:03.322738+00:00
719,16004,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2023-12-01,2024-02-01T10:00:00+00:00,6.400000,6.400000,0,flat,0.100000,-0.100000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
720,15904,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2024-01-01,2024-03-01T10:00:00+00:00,6.400000,6.400000,0,flat,0.000000,0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
721,15803,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2024-02-01,2024-04-03T09:00:00+00:00,6.500000,6.400000,1,up,0.100000,0.000000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
722,15685,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2024-03-01,2024-05-03T09:00:00+00:00,6.500000,6.500000,0,flat,-0.100000,0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
723,15605,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2024-04-01,2024-05-30T09:00:00+00:00,6.400000,6.500000,-1,down,-0.100000,-0.100000,0,flat,0,[],2026-04-24T07:51:03.322738+00:00
724,16722,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2024-05-01,2024-07-02T09:00:00+00:00,6.400000,6.400000,0,flat,0.100000,-0.100000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
725,16612,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2024-06-01,2024-08-01T09:00:00+00:00,6.500000,6.400000,1,up,0.100000,0.100000,0,flat,1,[],2026-04-24T07:51:03.322738+00:00
726,16550,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2024-07-01,2024-08-30T09:00:00+00:00,6.400000,6.500000,-1,down,-0.200000,0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
727,16419,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2024-08-01,2024-10-02T09:00:00+00:00,6.400000,6.400000,0,flat,0.100000,-0.200000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
728,16312,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2024-09-01,2024-10-31T10:00:00+00:00,6.300000,6.400000,-1,down,-0.100000,0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
729,16171,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2024-10-01,2024-12-02T10:00:00+00:00,6.300000,6.300000,0,flat,0.100000,-0.100000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
730,17441,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2024-11-01,2025-01-07T10:00:00+00:00,6.300000,6.300000,0,flat,0.000000,0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
731,17357,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2024-12-01,2025-01-30T10:00:00+00:00,6.300000,6.300000,0,flat,0.000000,0.000000,0,flat,0,[],2026-04-24T07:51:03.322738+00:00
732,17235,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2025-01-01,2025-03-04T10:00:00+00:00,6.200000,6.300000,-1,down,-0.100000,0.000000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
733,17102,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2025-02-01,2025-04-01T09:00:00+00:00,6.100000,6.200000,-1,down,0.000000,-0.100000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
734,16975,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2025-03-01,2025-05-02T09:00:00+00:00,6.200000,6.100000,1,up,0.200000,0.000000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
735,16867,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2025-04-01,2025-06-03T09:00:00+00:00,6.200000,6.200000,0,flat,-0.100000,0.200000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
736,18117,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2025-05-01,2025-07-02T09:00:00+00:00,6.300000,6.200000,1,up,0.100000,-0.100000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
737,18024,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2025-06-01,2025-07-31T09:00:00+00:00,6.200000,6.300000,-1,down,-0.200000,0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
738,17940,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2025-07-01,2025-09-01T09:00:00+00:00,6.200000,6.200000,0,flat,0.100000,-0.200000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
739,17800,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2025-08-01,2025-10-02T09:00:00+00:00,6.300000,6.200000,1,up,0.100000,0.100000,0,flat,1,[],2026-04-24T07:51:03.322738+00:00
740,17695,90,EU,EUR,UNEMPLOYMENT,unemployment_rate,Unemployment Rate,2025-09-01,2025-10-30T10:00:00+00:00,6.300000,6.300000,0,flat,-0.100000,0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
